dataset/VO_paimon/vo_LYAQ106_4_paimon_05.wav|zh e4 m e5 sh uo1 … zh o1 ng l i2 x ia1 n sh e1 ng sh ii4 zh ii1 d ao4 va2 n l i3 d e5 g e1 ?|9 9 11 1 15 20 31 8 4 6 5 9 12 6 8 10 1 11 4 9 10 5 4 11 10 3 6 6 8 1 3 20 11|1|455.785 462.249 446.492 422.248 391.622 380.571 469.633 357.936 322.888 340.198 342.823 332.685 341.803 385.675 389.982 388.494 382.216 360.523 336.117 371.387 425.751 473.890 512.552 532.963 405.479 347.353 356.484 361.240 312.742 315.122 308.685 339.218 320.555|19.398 53.422 49.435 53.048 35.802 109.490 10.097 15.911 43.938 73.119 47.350 40.331 43.852 56.691 80.798 39.718 26.794 61.597 31.496 42.307 23.959 50.518 32.072 111.776 61.183 85.597 59.673 46.277 49.953 104.123 72.448 119.472 6.143
dataset/VO_paimon/vo_XMAQ013_2_paimon_05.wav|sil ue4 n b u4 ch u1 m u4 d i4 , n a4 j iou4 h ai2 sh ii4 zh ii2 j ie1 i4 d ia3 n b a5 , zh ao3 g e4 d i4 f a1 ng f a1 n q ia2 ng ch u1 q v4 , f a3 n zh e4 ng n a4 x ie1 uei4 b i1 ng iou4 m ei2 iou3 i1 q ia1 n zh ii3 sh ou3 , i4 b ai3 k e1 ia3 n j i1 ng .|11 3 8 5 4 13 4 11 8 11 12 26 9 7 6 3 8 3 3 3 11 4 6 6 6 6 5 6 5 11 34 5 9 6 3 5 5 5 2 4 6 5 5 4 6 7 6 5 9 6 41 14 8 8 4 5 3 6 6 7 5 13 7 6 2 11 5 4 8 8 11 2 7 5 6 12 8 23 7 6 7 8 3 13 8 6 6 5 7|1|263.870 289.990 282.817 260.991 260.860 266.872 295.909 299.071 299.377 249.677 244.472 277.328 356.329 387.320 378.303 395.138 360.632 328.538 325.617 315.480 293.118 271.760 262.380 393.790 475.901 433.368 361.875 267.133 222.337 213.959 219.421 224.154 225.853 227.673 228.765 249.477 321.321 299.289 320.192 306.596 304.306 398.583 443.357 378.773 333.100 308.883 397.714 461.535 337.710 285.152 264.693 248.752 242.376 235.610 241.309 397.936 476.250 470.143 420.327 356.764 306.723 275.936 267.439 290.596 284.500 286.704 269.559 275.817 273.317 268.056 274.471 311.062 304.387 276.741 308.412 309.682 303.040 294.207 285.658 265.388 239.211 234.361 284.949 277.115 205.860 193.745 222.501 221.493 214.755|40.574 68.562 67.441 64.545 61.289 38.677 59.253 63.902 68.886 35.418 57.021 4.168 32.172 72.157 31.618 72.733 66.675 62.475 59.025 44.757 46.911 64.458 47.514 65.381 72.031 30.377 67.478 63.700 53.796 62.401 1.013 24.512 67.399 18.934 33.742 37.073 66.962 30.934 73.863 71.235 34.858 69.313 46.923 35.224 49.416 70.356 41.297 65.937 40.551 48.511 1.968 10.088 61.254 64.510 46.722 73.948 69.634 50.847 61.711 32.687 62.283 66.406 36.439 59.804 63.828 66.883 62.128 68.541 67.083 60.423 44.286 61.094 67.614 53.598 63.973 52.034 62.742 13.297 38.145 62.365 66.789 32.559 60.873 64.847 44.199 29.833 57.355 57.785 9.744
dataset/VO_paimon/vo_XMAQ103_3_paimon_04.wav|zh e4 g e4 sh e2 n m i2 ng g ua4 n zh ua1 ng zh ii1 sh ii2 sh ii4 ? ! uo3 sil j i4 d e5 z ai4 ao4 m o2 s ii1 g a3 ng d e5 sh ii2 h ou4 , i1 ng g ai1 l uo4 z ai4 f e1 ng j i4 g ua1 n sh ou3 l i3 l e5 ia5 ?|9 8 5 4 9 1 6 6 6 5 3 7 4 5 4 7 6 8 10 7 3 19 18 17 36 23 3 4 9 0 7 6 12 9 5 10 4 4 5 6 5 1 10 7 8 9 26 8 4 3 6 6 6 6 6 7 4 5 5 4 5 6 5 9 6 6 3 6 4 25 25|1|540.372 547.771 503.487 487.492 494.987 463.548 456.044 460.392 483.810 488.133 467.722 505.646 502.127 473.967 498.854 501.501 491.371 524.589 532.755 512.631 506.946 502.978 463.654 428.550 375.059 392.424 433.490 455.722 451.898 0.000 438.708 479.662 444.702 437.002 429.603 463.307 493.449 484.669 445.715 374.813 385.185 406.913 408.911 409.589 387.028 407.515 393.784 448.906 481.501 473.894 501.046 487.091 511.161 506.207 486.536 497.104 531.429 531.419 509.955 501.126 481.241 525.693 599.518 612.589 505.572 443.126 422.646 409.937 392.180 375.933 337.926|9.594 78.903 40.517 78.006 46.499 29.853 68.617 59.097 72.868 58.561 23.365 83.546 68.658 26.603 82.527 65.346 17.932 70.201 41.772 61.014 55.840 53.341 30.827 16.524 0.119 54.887 14.460 37.790 63.016 0.000 30.803 83.796 79.202 50.133 87.088 20.318 69.525 34.249 82.425 73.627 56.083 75.897 39.037 70.831 57.384 83.386 11.134 38.260 65.167 54.497 84.800 55.735 80.728 33.489 74.953 20.676 84.745 70.022 22.881 46.049 30.245 90.920 71.879 38.245 74.775 64.031 80.492 71.168 78.950 63.712 8.029
dataset/VO_paimon/vo_LYAQ003_16_paimon_03.wav|sil iou3 m ei2 iou3 z ai4 t i1 ng uo3 sh uo1 h ua4 a5 !|3 18 7 4 9 6 7 11 4 11 1 9 9 8 10 34 0|1|311.315 382.462 402.678 451.962 567.578 573.880 482.239 437.565 438.044 428.515 380.970 381.826 399.948 402.716 431.656 328.002 0.000|14.540 43.852 36.743 57.262 86.172 42.972 82.053 22.023 27.594 63.966 79.481 50.381 66.103 23.617 96.758 52.202 0.000
dataset/VO_paimon/vo_XMAQ103_1_paimon_01.wav|zh o1 ng v2 d ao4 d a2 k a1 ua4 n i4 l e5 , zh e4 f u4 j i4 n h ao3 x ia4 ng h ai2 t i3 ng r e4 n ao4 d e5 .|7 4 10 7 5 7 6 6 9 6 10 12 7 10 12 43 7 6 11 5 7 5 5 6 6 5 3 3 4 5 9 4 5 6 9 6 9 5 19 0|1|464.803 464.015 521.717 515.806 425.774 428.296 376.776 365.640 366.522 373.968 376.027 360.372 354.442 336.243 281.048 320.651 363.519 379.547 370.091 390.833 359.543 388.889 411.686 353.004 295.500 291.890 337.733 348.834 343.276 377.002 414.883 363.366 295.121 247.757 437.020 531.459 396.814 253.891 237.088 0.000|8.479 86.508 85.100 81.010 26.481 85.200 36.364 89.233 34.621 81.915 88.269 50.501 44.070 87.410 64.720 4.699 18.619 76.076 20.551 48.906 35.340 47.611 83.855 47.766 68.564 32.307 38.889 87.398 60.155 69.028 28.063 25.872 57.402 59.462 85.834 53.911 59.325 26.901 27.282 0.000
dataset/VO_paimon/vo_LYAQ105_12_paimon_05.wav|sil u1 …|115 1 9|1|213.896 225.385 225.385|36.417 0.300 0.121
dataset/VO_paimon/vo_XMAQ001_3_paimon_01.wav|sil i2 , t a1 z ou3 d ao4 n a4 g e4 x iao3 p u4 b u4 p a2 ng b ia1 n b u2 j ia4 n l e5 , uo3 sil m e5 n ie3 sil g uo4 q v4 k a4 n k a4 n .|5 22 32 12 6 7 3 6 4 6 6 2 4 6 6 10 5 6 4 10 4 5 4 4 5 7 2 11 4 12 3 12 22 16 3 12 1 3 7 2 5 4 7 3 4 5 4 5 3 11 2|1|374.421 432.904 484.207 428.058 410.309 410.360 394.763 347.637 382.244 402.062 439.146 426.822 432.617 411.192 359.916 336.030 401.557 420.215 448.402 397.429 339.709 339.870 369.352 418.738 459.385 424.268 407.365 422.538 489.011 498.150 449.420 338.741 305.353 324.479 334.042 395.175 427.794 458.587 571.186 577.167 506.565 469.096 441.643 434.559 430.768 430.619 421.657 389.886 380.040 380.040 380.040|9.440 67.494 7.143 35.589 69.883 25.350 70.683 36.362 79.461 51.637 62.528 34.397 67.524 41.632 64.803 25.637 72.159 28.410 71.461 42.075 68.217 60.083 54.077 73.232 65.270 28.233 62.019 33.789 69.260 67.327 67.288 61.040 8.144 0.146 14.169 66.681 60.523 68.097 73.895 66.574 20.139 72.962 34.364 44.570 29.097 74.422 55.019 29.794 65.488 56.059 7.474
dataset/VO_paimon/vo_XMAQ001_1_paimon_04.wav|b u4 zh ii1 d ao4 x v1 m i2 ch e2 ng z ai4 sh e2 n m e5 f a1 ng x ia4 ng , uo3 sil m e5 n iao4 b u4 p a2 d ao4 q i1 t ia1 n sh e2 n x ia4 ng s uo3 z ai4 d e5 n a4 k uai4 d a4 ia2 n sh ii2 sh a4 ng k a4 n k a4 n b a5 .|3 6 7 5 5 9 13 6 6 5 13 0 8 4 8 11 0 4 8 6 10 2 11 15 3 14 120 17 3 16 1 6 6 6 3 10 6 5 5 10 5 5 5 5 8 1 8 8 4 8 14 1 7 3 6 1 6 5 7 5 4 6 9 5 11 5 6 5 3 6 5 4 4 3 5 4 16 2|1|354.791 366.688 326.892 352.901 325.218 371.476 363.190 382.899 373.495 375.939 332.285 0.000 312.074 317.402 371.188 343.109 0.000 293.896 272.549 441.710 472.035 354.475 295.349 280.474 274.583 231.836 257.393 230.606 230.183 261.470 258.363 278.044 324.737 283.242 287.342 275.439 272.849 271.411 315.504 310.530 344.551 309.555 356.496 355.915 333.495 319.539 299.490 315.308 352.044 323.656 296.132 254.125 250.738 306.681 311.928 335.864 332.192 355.895 341.515 373.096 388.355 389.390 348.598 345.011 342.129 271.222 321.819 500.877 592.241 544.048 431.263 348.503 299.013 293.436 278.105 242.406 233.354 233.354|5.101 58.723 30.088 53.633 32.857 72.309 39.430 52.944 49.960 53.700 40.720 0.000 54.064 45.350 66.911 51.662 0.000 53.685 62.137 69.051 24.243 75.059 62.354 44.993 57.516 53.662 26.547 0.431 19.513 64.690 64.746 58.850 68.651 41.722 37.440 49.642 61.892 37.660 68.931 35.700 58.263 24.103 63.555 65.285 53.377 52.155 59.402 37.827 58.557 62.908 30.707 63.814 31.670 71.465 46.028 79.735 48.481 63.449 24.268 67.987 41.935 72.652 58.511 62.440 56.834 53.977 55.778 71.671 60.497 40.662 57.693 47.035 38.524 57.976 64.082 62.873 39.275 0.345
dataset/VO_paimon/vo_SZAQ004_2_paimon_10.wav|sil x iao1 , x iao1 sil h uei3 ? ! n a4 sil k e3 sh ii4 q i1 t ia1 n sh e2 n x ia4 ng sil a5 ! b u4 j i3 n sh ii4 h e3 n iou3 i4 i4 d e5 ue2 n u4 , e2 r q ie3 sh ii4 zh e1 n zh e4 ng d e5 , sh e2 n l i2 ng d e5 …|3 19 6 20 27 8 10 13 26 23 22 16 12 3 4 3 4 7 13 5 5 5 5 9 1 7 12 5 38 28 3 14 4 5 7 5 4 2 9 10 4 7 11 19 3 6 7 1 28 14 33 6 7 7 6 3 7 8 7 7 5 8 6 5 8 18 17 1 8 10 7 11 4 15 31|1|459.469 459.469 462.680 452.563 491.985 539.160 601.676 514.411 362.592 364.171 407.030 465.236 550.080 509.813 451.931 395.975 387.108 417.422 481.564 542.076 533.400 532.401 550.877 499.657 439.487 428.110 467.998 532.822 447.361 340.739 381.048 403.153 426.558 438.605 423.269 392.383 391.911 385.183 408.827 414.658 385.320 405.738 400.271 404.942 407.804 383.448 375.881 367.423 341.789 397.863 345.310 337.474 384.330 422.132 413.643 397.246 405.352 423.706 454.802 468.508 458.836 485.381 452.717 402.381 355.758 367.693 398.971 415.057 429.055 466.046 448.682 405.315 416.085 456.741 390.026|0.024 8.024 47.559 9.999 12.280 111.396 127.777 4.457 111.462 8.330 0.038 13.786 99.517 30.518 10.116 19.397 19.394 18.567 16.986 17.619 6.359 52.693 80.960 23.306 16.316 45.052 17.381 60.094 88.370 3.424 0.317 0.044 1.236 32.967 15.903 25.581 33.973 21.546 19.451 30.915 38.093 45.807 55.494 45.630 44.193 20.733 79.983 53.458 50.390 98.199 7.951 42.045 111.102 18.188 30.554 29.602 18.840 15.300 59.604 49.214 7.690 83.866 54.305 27.511 72.780 6.378 7.907 14.620 74.950 57.105 38.931 23.366 17.146 112.337 3.064
dataset/VO_paimon/vo_XMAQ104_8_paimon_01.wav|z ao1 sil l e5 , sh ii4 sil m ai2 sil f u2 ! !|9 5 2 11 2 16 2 8 7 3 11 2 6 14 14 13|1|522.078 548.770 554.819 585.108 506.315 550.226 588.633 609.362 642.589 614.057 539.309 597.404 633.848 644.848 493.805 492.521|4.903 99.205 87.689 78.421 66.603 10.987 10.382 41.259 70.451 62.373 76.264 55.037 8.096 73.320 12.961 6.045
dataset/VO_paimon/vo_MDAQ036_2_paimon_04.wav|sil sh ii3 t ua2 n ?|3 20 9 18 6 17 9|1|291.313 291.313 289.654 286.063 299.457 323.140 489.920|4.021 59.501 46.757 18.985 69.285 92.868 22.471
dataset/VO_paimon/vo_SZAQ004_2_paimon_11.wav|sil x i4 ng k uei1 zh ii1 q ia2 n m a2 n zh e5 b a1 b a1 l a1 , f ou3 z e2 t a1 x ia4 n z ai4 i2 d i4 ng h uei4 f e1 ng d e5 !|3 21 5 8 10 7 10 7 8 5 2 10 6 6 4 4 8 10 6 6 10 12 28 18 8 6 5 5 7 9 4 4 3 6 10 6 3 5 6 7 9 10 6 7 29 0|1|465.587 465.587 467.305 466.476 379.931 376.346 398.040 406.578 390.727 371.996 381.923 354.527 329.642 329.010 320.616 344.635 321.412 348.434 335.329 341.189 333.217 321.547 340.611 400.834 423.095 381.828 405.940 429.483 469.297 474.766 492.644 491.723 449.047 467.152 454.406 426.373 462.399 491.094 475.449 493.462 483.314 509.498 530.682 544.093 390.216 0.000|0.025 9.278 20.723 33.483 8.484 39.069 16.163 35.163 14.993 28.268 52.826 26.960 56.868 37.918 13.929 35.031 25.194 125.037 27.017 106.754 75.984 94.466 7.460 0.866 47.432 20.293 47.097 30.423 93.678 30.986 30.643 44.057 11.135 83.950 63.764 11.136 30.907 64.478 38.306 87.979 14.189 93.361 51.124 65.110 50.427 0.000
dataset/VO_paimon/vo_XMAQ006_8_paimon_05.wav|k a4 n n a4 x ie1 j ia1 h uo5 q i4 sh ii4 x io1 ng x io1 ng d e5 ia4 ng z ii5 , n i3 h e2 t a1 m e5 n j ia4 n m ia4 n n a4 t ia1 n , t a1 m e5 n k e3 n d i4 ng h uei4 q v4 h e3 n d uo1 sil r e2 n , b u4 g ua3 n n i3 h ai2 iou3 m ei2 iou3 q i2 t a1 b a1 ng sh ou3 , d ai4 sh a4 ng uo3 m e5 n z o3 ng m ei2 c uo4 d e5 !|7 5 3 5 6 8 4 6 5 7 10 11 5 4 7 6 5 6 6 5 8 5 1 10 12 7 7 33 5 5 6 5 5 7 4 1 4 6 4 2 6 6 2 4 8 11 6 5 20 5 5 6 1 2 5 5 5 3 3 4 4 4 9 3 7 4 7 5 9 3 7 1 13 43 3 3 5 7 3 5 4 6 7 11 7 2 8 12 3 5 7 7 3 9 8 10 26 5 5 6 3 9 1 7 0 4 7 3 3 5 7 9 8 5 15 0|1|337.972 333.542 317.898 310.948 314.628 316.590 334.137 297.243 336.348 334.056 332.594 304.670 357.651 337.667 333.878 329.064 352.952 356.745 360.567 372.842 387.105 363.934 352.743 319.841 276.722 242.483 231.519 254.872 299.977 317.753 308.810 331.310 335.835 386.443 400.670 391.594 399.908 362.981 393.600 410.465 398.096 376.705 366.554 362.515 365.882 325.927 369.385 365.167 396.545 438.342 464.236 505.071 556.173 543.306 500.418 346.034 278.844 282.122 357.342 415.528 417.225 454.239 444.556 470.844 442.872 347.615 281.230 236.128 410.514 587.461 485.528 366.286 265.275 296.590 357.534 365.238 320.341 343.903 333.460 340.933 318.537 307.360 305.264 323.907 285.698 322.126 329.126 282.984 280.121 306.980 377.070 396.047 362.567 335.044 317.758 305.985 316.100 325.710 315.646 306.700 331.090 295.980 270.525 266.929 0.000 353.016 331.343 330.001 272.430 222.175 223.172 331.472 552.978 512.974 505.297 0.000|24.144 72.366 70.317 55.688 66.546 36.304 57.498 33.052 65.545 73.221 40.443 32.517 56.928 54.718 52.424 51.462 50.580 63.629 36.836 52.351 63.184 49.491 76.395 60.457 54.163 31.731 50.502 5.635 9.229 58.470 45.475 67.952 34.320 75.450 50.288 56.114 62.666 34.986 63.076 65.797 51.611 64.630 70.822 42.956 61.092 35.383 65.364 65.164 5.037 6.337 77.481 50.472 85.992 70.299 20.759 59.324 61.397 59.984 55.024 69.240 41.268 73.819 31.452 58.973 55.591 67.345 58.816 30.310 73.027 73.036 58.604 71.612 65.843 3.693 2.974 57.189 36.280 71.300 69.348 44.071 56.949 54.897 67.655 63.658 56.361 63.256 70.958 39.377 43.936 40.257 78.189 30.432 86.593 64.191 51.380 62.136 7.251 20.896 76.052 57.422 68.985 70.509 71.338 59.749 0.000 64.254 20.468 65.530 58.888 48.737 55.120 31.955 71.745 41.185 32.445 0.000
dataset/VO_paimon/vo_MDAQ036_2_paimon_05.wav|sil sh ii4 uai4 j iao1 sh ii3 t ua2 n m a5 … l ai2 z ii4 l i2 ve4 g a3 ng m a5 ? h ai2 sh ii4 sil d ao4 q i1 ch e2 ng ?|3 6 11 18 9 11 13 2 10 7 3 9 16 44 9 10 13 1 9 10 13 9 10 4 9 14 32 15 11 3 42 20 5 9 12 6 14 1 15 8|1|457.237 457.237 457.237 458.566 446.077 483.544 477.815 424.928 382.315 324.573 311.228 314.726 338.936 341.305 358.642 384.305 424.082 439.870 438.992 396.375 471.167 490.757 354.306 274.612 251.330 358.484 410.746 371.615 361.028 376.856 393.365 399.553 474.198 457.328 446.134 463.894 415.395 353.903 370.014 469.951|1.378 19.394 46.092 128.248 29.935 130.633 60.564 30.102 13.558 57.064 50.435 51.578 72.401 2.225 28.011 140.695 21.054 14.210 55.212 57.691 99.330 27.220 81.842 66.799 41.391 85.928 2.534 12.106 58.098 29.830 45.065 4.475 11.393 131.248 27.929 34.241 31.672 29.852 75.587 7.128
dataset/VO_paimon/vo_SZAQ103_5_paimon_01.wav|zh e4 x ie1 q iou1 q iou1 r e2 n … ua2 n q va2 n m ei2 iou3 sh e1 ng m i4 ng d e5 q i4 x i1 l e5 n e5 , j iou4 k uai4 iao4 h e2 h ei1 a4 n r o2 ng uei2 i1 t i3 l e5 .|9 9 10 8 10 12 9 16 8 1 11 40 7 6 8 4 3 6 4 10 11 2 4 7 4 4 6 1 15 5 13 4 15 2 11 15 42 8 7 9 7 10 8 6 14 1 3 5 11 1 8 7 11 16 4 12 25 2|1|406.577 411.439 412.331 426.023 401.641 405.286 391.105 400.549 379.077 361.495 357.664 345.025 384.762 464.724 521.281 445.769 461.660 426.564 406.754 390.721 378.522 395.842 401.108 404.391 415.741 412.970 396.192 384.478 365.338 393.527 397.107 395.377 391.533 375.389 354.449 327.902 366.212 410.862 426.200 407.976 437.722 440.445 409.855 405.568 420.342 445.279 447.895 432.312 409.894 395.597 404.226 423.987 474.155 459.816 377.236 331.761 342.693 339.391|25.911 78.115 57.839 72.095 44.320 56.679 42.900 68.182 77.435 84.729 78.483 7.507 80.874 69.456 38.316 39.819 70.412 55.511 69.166 72.206 52.128 41.329 72.697 49.691 48.130 46.738 66.314 87.460 43.795 64.654 55.326 64.314 77.020 73.307 49.228 55.360 1.385 23.896 79.595 26.611 74.761 79.445 28.606 60.461 46.906 80.280 92.509 76.928 65.103 76.823 83.533 74.792 74.006 32.920 50.369 65.883 55.755 0.073
dataset/VO_paimon/vo_XMAQ303_13_paimon_05.wav|sil sh ii4 n a4 sil g e4 sh ii2 h ou4 a5 !|3 2 17 10 2 10 3 4 13 5 9 8 20 27|1|478.132 478.132 478.132 491.337 546.364 632.257 558.894 536.600 432.707 375.253 357.743 353.500 316.465 295.831|1.019 10.683 21.904 64.728 67.048 65.601 21.618 65.876 36.015 59.631 58.858 74.282 65.194 7.948
dataset/VO_paimon/vo_CYAQ003_1_paimon_10.wav|z e3 n m e5 l e5 ? n i3 x ia3 ng d ao4 sh e2 n m e5 sh ii4 l e5 m a5 ?|16 5 1 6 3 6 9 34 5 8 9 3 6 3 5 8 1 3 6 1 3 11 8 4 7 10 19|1|371.885 381.008 398.826 385.263 390.602 412.470 448.673 408.755 383.147 422.169 439.207 415.527 386.181 374.245 418.144 426.773 408.906 406.987 403.688 430.619 444.719 489.164 514.395 471.903 407.590 373.916 353.069|7.487 59.594 94.457 62.552 104.127 97.085 82.456 6.282 17.583 63.828 50.003 59.542 64.953 40.646 102.172 55.960 38.247 57.592 66.115 90.430 72.719 46.782 87.912 91.727 56.739 69.627 4.275
dataset/VO_paimon/vo_SZAQ001_3_paimon_08.wav|sil x ia4 n z ai4 … sh e2 n x ia4 ng sh ou3 l i3 p e3 ng zh e5 d e5 … sh ii4 sh e2 n m e5 … ?|4 34 6 12 11 17 40 20 1 10 10 4 8 12 10 5 7 22 3 10 6 7 6 9 48 4 31 21 1 9 8 15 18 17|1|422.228 422.228 425.629 425.217 407.989 430.523 366.600 360.619 358.757 361.404 379.099 398.152 397.008 380.543 368.772 373.114 377.963 354.536 325.800 310.226 299.773 328.928 346.943 347.054 351.778 375.400 391.299 389.873 347.235 328.234 310.259 360.191 350.771 350.539|0.027 14.690 24.202 31.219 6.411 85.058 7.221 14.837 8.223 24.681 15.880 36.915 76.426 18.748 40.500 36.955 36.291 9.308 16.789 19.116 9.935 41.979 24.808 76.613 3.354 2.645 15.995 17.755 8.910 38.224 16.944 71.915 9.858 1.804
dataset/VO_paimon/vo_XMAQ305_9_paimon_12.wav|sil e4 , sh e2 n m e5 i4 s ii1 ?|4 30 25 25 1 6 9 2 17 18 21 7|1|208.928 308.247 308.608 335.024 349.203 359.396 362.610 386.023 401.691 340.224 276.458 267.456|6.575 64.496 7.609 21.135 19.988 70.179 50.208 79.698 58.053 19.198 51.582 8.574
dataset/VO_paimon/vo_CYAQ003_1_paimon_11.wav|sil ch u1 k ou3 ch u1 k ou3 , zh o1 ng sil v2 zh ao3 d ao4 ch u1 k ou3 l e5 m a5 !|3 14 8 9 10 10 8 9 13 32 5 3 3 9 3 4 7 4 5 9 5 7 8 5 3 7 14 16|1|474.202 474.202 508.986 527.012 457.205 410.768 537.762 575.067 457.553 460.252 554.438 574.224 617.230 668.925 648.466 596.381 516.054 481.845 479.721 489.343 502.259 491.615 473.747 433.531 415.831 409.593 434.918 392.919|0.339 11.769 71.104 31.306 73.219 35.316 73.219 35.061 81.030 14.651 10.849 89.102 109.327 105.389 69.156 23.138 86.227 49.796 102.578 38.040 66.667 37.290 75.894 80.369 94.934 47.104 78.013 6.013
dataset/VO_paimon/vo_SZAQ001_3_paimon_09.wav|sil u1 … h ao3 ia1 i4 … g a3 n j ve2 f ei1 ch a2 ng b u4 m iao4 …|55 1 40 34 15 23 28 58 4 8 7 7 8 10 7 9 5 7 6 7 9 20 35|1|331.655 353.469 355.630 359.532 360.693 380.380 392.125 370.901 401.279 410.345 390.153 384.885 420.587 437.729 479.730 466.285 415.565 396.170 363.093 363.563 366.483 367.300 328.431|26.758 36.059 6.549 7.675 63.208 80.652 40.971 5.163 3.035 60.261 41.092 8.596 49.679 9.891 61.373 21.275 51.640 52.088 9.741 30.820 22.874 84.345 6.115
dataset/VO_paimon/vo_XMAQ303_13_paimon_04.wav|sil sh uo1 q i3 l ai2 , ai4 e3 r h ai3 s e1 n sh ii4 sh e2 n m e5 sh ii2 h ou4 sil b a3 j i2 j ia1 ng l u4 r u4 x v1 k o1 ng d e5 g ua4 n zh ua1 ng zh ii1 sh ii2 g ei3 d iao4 b ao1 d e5 ia5 ?|3 14 9 21 4 7 13 37 17 1 5 10 9 9 4 5 3 6 16 1 4 10 1 13 7 14 16 11 5 6 10 4 6 4 5 5 4 2 7 11 5 6 2 5 4 1 7 6 5 5 4 5 7 8 8 2 5 4 5 9 7 10 6 1 26 0|1|355.394 355.394 377.157 355.778 298.028 282.686 168.135 251.550 392.476 406.095 410.263 376.761 312.432 313.721 373.379 397.595 397.850 428.659 396.528 321.462 299.108 339.497 461.589 464.134 356.035 318.458 301.761 309.424 338.270 303.915 293.504 314.229 305.977 360.089 370.268 387.694 395.961 391.414 383.868 363.357 372.599 339.494 354.923 385.139 379.180 373.325 377.969 392.462 374.270 331.628 374.186 375.857 347.785 402.707 418.632 401.490 367.093 297.471 278.612 324.412 308.035 343.665 336.458 337.572 282.795 0.000|2.485 8.075 77.739 27.057 40.067 54.929 67.688 3.696 71.668 83.144 79.293 42.146 49.671 14.606 53.979 74.934 44.550 31.596 38.077 22.852 50.494 52.218 75.736 39.750 50.883 46.319 62.186 3.303 17.555 66.927 18.101 33.716 27.517 53.188 73.696 57.803 73.660 74.620 73.174 34.035 37.661 15.939 26.103 54.894 56.210 91.974 23.335 88.296 59.017 19.470 67.925 71.996 23.769 57.306 41.085 41.605 28.063 44.501 22.912 70.371 37.235 87.810 44.890 71.524 40.493 0.000
dataset/VO_paimon/vo_XMAQ305_9_paimon_13.wav|ua5 , n i3 iao4 d a1 ng sil l ao3 sh ii1 sil l e5 !|37 32 6 4 9 7 2 3 12 3 2 13 4 3 18 9 0|1|453.856 405.781 405.097 438.106 480.847 521.068 594.090 588.235 619.297 519.527 435.707 428.800 487.925 541.590 586.461 434.890 0.000|57.484 15.518 14.718 70.109 86.973 28.683 70.298 88.166 74.404 63.552 62.150 46.675 49.599 84.276 80.106 33.819 0.000
dataset/VO_paimon/vo_SZAQ003_6_paimon_11.wav|sil ia5 , q i2 n t ua2 n zh a3 ng ! t ai4 h ao3 l e5 , zh ao3 d ao4 n i3 l a5 !|7 16 24 8 4 6 5 7 5 5 9 10 28 5 8 11 11 5 11 25 4 8 5 9 7 8 7 23 0|1|443.554 506.179 406.537 396.584 393.210 441.712 489.179 513.201 481.602 423.160 372.532 310.023 386.922 477.036 534.414 486.626 360.380 336.087 363.792 341.991 347.911 334.577 329.559 461.045 564.395 497.477 403.556 338.768 0.000|2.719 92.490 4.081 7.803 11.053 24.423 14.086 55.039 46.707 10.034 66.764 55.971 1.319 2.795 64.977 41.174 70.549 82.956 116.199 3.785 2.218 53.301 24.023 101.936 37.879 30.681 70.363 51.712 0.000
dataset/VO_paimon/vo_SZAQ104_3_paimon_04.wav|sil x i1 r ii4 d e5 zh a4 n iou3 , i3 zh e4 ia4 ng d e5 x i2 ng sh ii4 z ai4 h uei4 …|3 20 5 15 1 11 1 11 8 16 18 46 11 11 3 3 13 6 1 16 4 6 4 12 13 11 20 17 8|1|372.390 372.390 368.486 369.083 380.161 363.240 354.627 349.087 378.740 349.415 288.771 298.859 336.343 374.024 420.854 436.679 423.190 385.577 373.503 337.659 313.424 321.470 332.360 352.937 340.583 343.875 332.256 325.945 309.021|0.347 34.484 55.610 71.059 75.887 48.526 71.632 21.038 73.366 54.981 32.432 2.493 43.965 25.928 70.064 77.386 62.281 45.587 71.644 44.479 31.952 59.629 46.090 39.440 27.254 72.285 14.135 40.595 1.844
dataset/VO_paimon/vo_SZAQ003_6_paimon_10.wav|sil ai1 … zh e1 n sh ii4 b u4 r o2 ng i4 a5 …|8 43 47 8 3 9 5 10 11 8 7 1 14 20 26 13|1|315.592 324.669 476.247 389.398 373.002 398.894 414.593 389.841 334.336 323.073 304.408 290.725 265.336 265.223 365.207 588.318|0.299 18.059 1.683 4.144 15.179 44.944 20.839 13.262 10.412 28.647 24.738 31.859 26.636 18.725 23.019 2.079
